player_id,season,game_type,fgm,fga,pts,reb,ast,minutes,games_played,ppm
331.0,2022,regular,178,337,456,280,68,978.4966667,69,0.46602100499521304
332.0,2022,regular,17,43,44,38,6,136.875,10,0.32146118721461187
333.0,2022,regular,166,274,399,444,33,849.1383333,67,0.46988810227112143
335.0,2022,regular,55,86,142,122,15,477.3916667,41,0.297449683153424
337.0,2022,playoffs,82,196,226,66,55,473.2016667,19,0.47759764156384366
337.0,2022,regular,354,732,1000,280,248,1743.815,67,0.5734553263964354
338.0,2022,regular,289,395,705,433,84,1604.22,78,0.4394659086658937
339.0,2022,regular,503,1113,1385,318,183,2063.331667,63,0.671244483933954
340.0,2022,regular,229,349,559,310,72,1090.138333,56,0.5127789594020266
341.0,2022,playoffs,10,19,25,3,6,58.07166667,3,0.4305025399402748
341.0,2022,regular,208,449,561,100,99,1210.715,61,0.4633625584881661
342.0,2022,playoffs,35,80,103,9,25,188.5216667,5,0.5463562984720843
342.0,2022,regular,522,1129,1490,185,538,2447.15,69,0.608871544449666
344.0,2022,regular,3,6,7,10,1,29.51666667,4,0.2371541501708465
345.0,2022,regular,8,21,24,6,5,55.83166667,3,0.42986357799159003
346.0,2022,regular,253,579,697,487,211,2020.38,76,0.34498460685613597
347.0,2022,regular,121,259,297,114,50,844.3016667,43,0.3517700032037613
349.0,2022,playoffs,2,13,7,5,0,43.665,4,0.16031146226955229
349.0,2022,regular,201,440,562,164,101,1527.175,74,0.36799973807847824
350.0,2022,regular,61,96,155,139,4,294.145,36,0.5269509935575992
351.0,2022,playoffs,70,165,192,38,54,269.5916667,7,0.712188185748547
351.0,2022,regular,682,1331,1826,306,447,2435.241667,73,0.7498229127499567
353.0,2022,regular,69,125,167,137,39,456.8016667,38,0.36558535612716053
354.0,2022,regular,2,8,6,11,3,28.48333333,11,0.21064950265777058
356.0,2022,playoffs,2,9,4,10,4,48.68333333,5,0.08216364259378045
356.0,2022,regular,138,320,364,310,100,1493.813333,72,0.24367167701535034
357.0,2022,regular,133,235,291,263,256,1105.016667,42,0.2633444441974195
358.0,2022,regular,2,3,5,0,1,10.38333333,3,0.48154093113372104
359.0,2022,playoffs,24,64,71,39,36,235.04,13,0.3020762423417291
359.0,2022,regular,235,540,678,325,252,1894.38,72,0.3579007379723181
361.0,2022,regular,123,319,398,218,44,1083.176667,65,0.36743775242344656
363.0,2022,regular,261,595,703,148,136,1178.078333,38,0.5967345127295538
365.0,2022,playoffs,90,176,240,80,38,531.6883333,20,0.45139226303952457
365.0,2022,regular,358,741,923,328,268,2279.485,80,0.40491602269810945
366.0,2022,playoffs,0,1,2,3,0,11.13333333,2,0.17964071861665892
366.0,2022,regular,73,177,206,150,37,891.5633333,44,0.2310548138375309
367.0,2022,playoffs,0,1,2,1,0,6.126666667,3,0.32644178453066147
367.0,2022,regular,129,219,321,198,40,689.0166667,66,0.4658813284407305
369.0,2022,regular,412,841,1160,205,585,1882.853333,56,0.6160862238545906
370.0,2022,regular,3,19,9,12,4,61.4,6,0.1465798045602606
371.0,2022,regular,341,743,875,245,448,1983.738333,68,0.4410864000781498
372.0,2022,playoffs,24,45,52,48,19,183.2866667,6,0.2837085803143148
372.0,2022,regular,188,306,429,307,96,1180.108333,61,0.36352594757925505
373.0,2022,playoffs,18,25,42,32,6,116.6333333,4,0.3601028866419271
373.0,2022,regular,414,587,961,702,144,2270.656667,76,0.42322558666241544
374.0,2022,playoffs,11,23,32,7,4,74.545,5,0.42927091018847674
374.0,2022,regular,175,354,490,187,87,1652.566667,76,0.2965084615252015
375.0,2022,playoffs,8,20,24,9,6,57.64333333,4,0.41635343783128165
375.0,2022,regular,154,364,431,139,67,840.9766667,64,0.5124993558873017
377.0,2022,regular,242,508,642,394,66,1278.825,68,0.5020233417394874
378.0,2022,regular,71,132,195,99,34,624.5933333,59,0.31220314019320317
380.0,2022,playoffs,49,116,141,36,19,231.345,6,0.6094793490241847
380.0,2022,regular,450,939,1247,291,254,1841.453333,58,0.6771825153822674
381.0,2022,playoffs,2,3,6,6,5,19.64833333,2,0.3053694122156874
381.0,2022,regular,93,171,227,200,37,552.4866667,48,0.41086964388818614
382.0,2022,playoffs,1,2,5,3,0,8.816666667,2,0.567107750451149
382.0,2022,regular,129,288,328,207,33,1120.483333,62,0.29273081565774617
383.0,2022,regular,6,9,12,11,1,28.69,5,0.4182642035552457
386.0,2022,regular,291,585,820,207,87,2093.29,74,0.3917278542390209
387.0,2022,regular,9,26,28,13,18,93.36166667,4,0.29990895619901425
388.0,2022,playoffs,2,7,5,2,2,11.955,4,0.41823504809703055
388.0,2022,regular,84,196,210,79,35,560.755,37,0.3744951003557703
389.0,2022,playoffs,0,0,0,1,0,7.0,6,0.0
389.0,2022,regular,36,93,100,61,23,385.7533333,36,0.25923301593930775
390.0,2022,playoffs,22,48,49,50,10,187.6166667,5,0.2611708269945508
390.0,2022,regular,525,947,1277,711,224,2715.261667,79,0.47030458077762854
391.0,2022,playoffs,19,46,50,9,12,139.7683333,7,0.35773482318544614
391.0,2022,regular,181,399,450,105,185,1447.03,80,0.31098180410910625
393.0,2022,regular,123,333,362,115,64,897.2266667,46,0.4034654936543918
394.0,2022,regular,1,2,3,0,1,6.233333333,2,0.4812834224856301
395.0,2022,regular,3,14,9,4,3,49.655,9,0.181250629342463
397.0,2022,playoffs,3,7,6,1,1,15.64666667,2,0.383468257268115
397.0,2022,regular,201,456,604,95,78,947.5533333,57,0.63743113846318
401.0,2022,regular,179,318,455,282,51,1042.293333,63,0.4365373792523337
402.0,2022,regular,108,198,240,166,75,795.46,54,0.30171221683051314
404.0,2022,playoffs,15,33,39,26,7,100.6766667,6,0.3873787370832769
404.0,2022,regular,247,525,696,371,97,1681.748333,77,0.413855025952923
405.0,2022,playoffs,1,3,2,0,0,4.716666667,1,0.42402826852127007
405.0,2022,regular,36,78,85,29,21,228.0233333,23,0.37276886873752235
409.0,2022,regular,94,256,244,36,63,393.8266667,31,0.6195619053543385
410.0,2022,regular,19,32,43,25,7,161.85,20,0.26567809700339823
411.0,2022,playoffs,18,44,51,7,13,149.0966667,5,0.3420599610225894
411.0,2022,regular,291,653,856,134,183,1965.508333,69,0.43551074580969484
412.0,2022,regular,144,360,415,247,194,1816.526667,67,0.22845797286608177
413.0,2022,regular,150,351,427,106,217,1227.433333,62,0.34788040093090744
414.0,2022,playoffs,2,3,5,4,1,13.50666667,4,0.37018756160656774
414.0,2022,regular,88,115,199,202,34,585.855,39,0.33967449283525786
417.0,2022,regular,39,75,89,47,10,263.4366667,31,0.33784211254598295
418.0,2022,regular,630,1313,1720,556,415,2652.036667,71,0.6485581520807835
419.0,2022,regular,138,339,386,92,178,754.73,34,0.5114411776396857
420.0,2022,playoffs,83,195,213,47,74,472.5433333,16,0.450752311989077
420.0,2022,regular,445,948,1263,215,437,2304.096667,71,0.548154084891092
421.0,2022,regular,278,557,847,420,252,1941.593333,68,0.43623965204458187
422.0,2022,playoffs,72,183,223,68,91,427.195,11,0.5220098549842578
422.0,2022,regular,371,842,1216,354,618,2135.005,58,0.5695537012793881
425.0,2022,regular,7,15,17,17,19,112.5633333,8,0.15102608906127693
426.0,2022,regular,437,1112,1335,280,495,2534.986667,69,0.5266299887801342
427.0,2022,playoffs,41,103,118,31,46,416.8116667,16,0.28310148066208146
427.0,2022,regular,270,650,830,165,298,1985.945,66,0.41793705263740943
428.0,2022,playoffs,32,70,91,51,10,179.995,5,0.5055695991555321
428.0,2022,regular,212,428,602,236,140,957.05,29,0.6290162478449403
429.0,2022,regular,62,152,183,74,28,523.9016667,32,0.3493021909105524
430.0,2022,playoffs,1,5,3,7,1,39.53666667,4,0.07587893094377549
430.0,2022,regular,22,49,61,14,6,138.7183333,11,0.43974000082655257
432.0,2022,regular,24,50,57,30,8,175.8783333,22,0.32408767430592883
433.0,2022,playoffs,145,311,396,67,79,493.1283333,13,0.8030363969354182
433.0,2022,regular,559,1133,1648,341,352,1941.151667,56,0.8489805449086529
434.0,2022,regular,421,885,1124,332,131,2385.651667,67,0.4711500909994334
435.0,2022,regular,396,769,1114,491,121,1738.358333,67,0.6408345039411388
436.0,2022,playoffs,10,34,33,8,2,90.94833333,11,0.36284337262412153
436.0,2022,regular,370,937,1025,283,124,2093.085,81,0.48970777584283487
437.0,2022,regular,434,913,1290,283,150,2245.525,63,0.5744759020718986
438.0,2022,playoffs,70,134,168,80,18,391.6966667,11,0.4289033180072247
438.0,2022,regular,423,845,1085,424,186,2435.878333,74,0.4454245457587064
442.0,2022,regular,261,529,712,421,29,1523.47,76,0.4673541323426126
444.0,2022,playoffs,12,33,39,7,4,99.935,5,0.3902536648821734
444.0,2022,regular,177,379,493,132,84,1192.548333,54,0.41340043531803755
445.0,2022,regular,0,3,0,2,1,5.05,1,0.0
446.0,2022,playoffs,66,153,213,88,24,336.4033333,9,0.6331685180124225
446.0,2022,regular,728,1328,2183,670,274,2284.106667,66,0.9557346999329082
449.0,2022,playoffs,85,219,241,54,29,467.7966667,13,0.5151810971636408
449.0,2022,regular,546,1252,1509,286,163,2278.911667,69,0.6621581792094973
450.0,2022,regular,77,173,222,53,53,467.9016667,32,0.47445866471413445
451.0,2022,regular,59,112,153,137,31,405.1216667,39,0.3776643230323677
453.0,2022,regular,202,382,504,269,36,990.455,42,0.5088570404511058
454.0,2022,playoffs,18,36,48,4,2,157.2616667,11,0.30522377771543735
454.0,2022,regular,222,502,637,185,77,1511.848333,78,0.42133856028797834
457.0,2022,playoffs,42,91,113,83,82,366.9533333,12,0.30794106428682494
457.0,2022,regular,250,474,617,525,500,2297.635,73,0.2685369956498747
458.0,2022,regular,405,935,1148,173,106,2117.993333,66,0.5420224804834171
459.0,2022,regular,391,884,1130,314,338,2023.883333,59,0.5583325785508606
460.0,2022,playoffs,14,37,41,21,13,175.355,10,0.233811411137407
460.0,2022,regular,162,414,529,251,105,1350.59,72,0.39168067289110686
461.0,2022,regular,215,375,522,194,55,995.865,56,0.5241674323326957
462.0,2022,playoffs,0,2,2,1,1,11.26666667,3,0.17751479284688912
462.0,2022,regular,48,111,140,42,22,353.49,37,0.3960508076607542
465.0,2022,regular,15,30,44,19,8,146.3416667,8,0.30066624900616906
467.0,2022,regular,73,201,257,73,26,686.2583333,54,0.3744945416752435
468.0,2022,playoffs,24,60,69,48,12,246.6866667,15,0.27970705074187135
468.0,2022,regular,247,451,619,582,184,1879.741667,78,0.32930056872543645
470.0,2022,playoffs,3,5,8,3,2,20.96,6,0.38167938931297707
470.0,2022,regular,241,503,637,191,240,1567.353333,76,0.40641761279235433
472.0,2022,regular,16,38,46,34,13,248.025,35,0.18546517488156436
473.0,2022,playoffs,83,181,217,73,25,441.905,13,0.4910557699052964
473.0,2022,regular,250,529,633,186,85,1190.28,37,0.531807641899385
474.0,2022,playoffs,1,2,3,1,0,4.716666667,1,0.6360424027819052
474.0,2022,regular,114,232,322,141,48,927.7866667,58,0.34706254310089024
475.0,2022,regular,566,1359,1683,284,281,2602.155,76,0.6467716181395804
476.0,2022,playoffs,0,4,0,2,2,14.11,2,0.0
476.0,2022,regular,61,145,161,62,148,678.49,43,0.23729163289068372
477.0,2022,regular,307,815,786,221,470,2153.588333,76,0.36497225953350293
480.0,2022,regular,1,10,3,10,8,53.1,6,0.05649717514124294
481.0,2022,playoffs,37,64,84,170,43,325.2983333,13,0.25822450163780164
481.0,2022,regular,242,384,578,760,207,1957.595,82,0.2952602555686953
483.0,2022,regular,81,237,226,98,132,914.3833333,57,0.24716111041128488
484.0,2022,playoffs,6,26,16,5,3,62.13,5,0.25752454530822466
484.0,2022,regular,280,625,704,170,132,1251.695,65,0.5624373349737756
485.0,2022,playoffs,15,40,45,24,6,132.72,6,0.33905967450271246
485.0,2022,regular,353,836,1062,362,118,2128.695,77,0.4988972116719398
486.0,2022,regular,87,135,199,193,48,507.8716667,35,0.3918312696848068
489.0,2022,playoffs,36,54,82,44,9,191.45,12,0.42831026377644293
489.0,2022,regular,41,69,101,69,30,367.605,22,0.2747514315637709
490.0,2022,regular,196,404,508,328,50,1140.52,55,0.4454108652193736
491.0,2022,regular,410,720,1039,452,123,2292.158333,82,0.4532845681040482
492.0,2022,regular,310,577,781,333,77,1250.908333,68,0.6243463085156377
493.0,2022,regular,195,441,567,403,70,1414.058333,50,0.40097355729100603
494.0,2022,regular,110,253,293,140,53,1200.438333,71,0.24407751064377248
496.0,2022,regular,8,13,20,4,2,28.8,1,0.6944444444444444
497.0,2022,playoffs,6,20,17,11,5,88.91833333,8,0.19118666942292317
497.0,2022,regular,200,452,604,225,99,1506.295,74,0.4009838710212807
498.0,2022,regular,87,242,246,76,70,690.7883333,53,0.35611487360364197
499.0,2022,playoffs,2,5,5,6,0,31.46666667,6,0.15889830506791333
499.0,2022,regular,148,314,415,215,96,1195.018333,62,0.34727500703539416
500.0,2022,playoffs,55,114,158,25,26,198.6316667,5,0.7954421499097253
500.0,2022,regular,707,1541,1946,458,350,2841.455,79,0.6848603972260691
501.0,2022,regular,49,121,151,45,67,373.53,25,0.4042513318876663
507.0,2022,regular,7,29,21,17,6,70.0,7,0.3
508.0,2022,regular,370,716,953,307,148,2416.488333,79,0.39437392971679625
509.0,2022,regular,1,1,4,1,0,9.1,3,0.43956043956043955
510.0,2022,playoffs,82,192,226,53,25,423.1183333,11,0.5341295382721247
510.0,2022,regular,439,913,1218,176,212,2015.77,60,0.6042356022760533
513.0,2022,regular,64,143,155,124,65,700.0583333,52,0.2214101205957318
514.0,2022,playoffs,1,4,2,0,0,10.45,4,0.19138755980861244
514.0,2022,regular,5,15,11,8,4,34.28333333,5,0.3208556150044585
515.0,2022,regular,110,229,283,118,84,677.4883333,31,0.4177193703418125
516.0,2022,regular,3,20,6,7,7,68.47333333,14,0.08762535293971499
517.0,2022,regular,63,116,181,63,18,243.42,28,0.7435707830087914
518.0,2022,playoffs,22,38,51,60,7,156.8816667,11,0.32508578645792774
518.0,2022,regular,124,209,287,262,27,755.1633333,69,0.38005023197542476
521.0,2022,playoffs,46,135,134,28,46,284.12,13,0.4716317049134169
521.0,2022,regular,550,1278,1675,225,369,2458.093333,82,0.6814224576069017
522.0,2022,regular,463,1016,1179,512,371,2677.55,77,0.4403279117103322
523.0,2022,regular,153,329,372,71,73,786.215,64,0.4731530179403852
524.0,2022,playoffs,1,4,2,1,0,4.73,2,0.4228329809725158
524.0,2022,regular,46,81,139,56,13,290.7483333,38,0.47807668722412583
525.0,2022,regular,120,288,346,143,41,1198.736667,52,0.2886372040874595
526.0,2022,regular,224,508,691,175,88,1395.346667,73,0.49521743688659986
530.0,2022,regular,55,130,142,45,36,278.5433333,31,0.5097950050273201
531.0,2022,regular,442,799,1109,678,291,2170.656667,75,0.5109053020037092
532.0,2022,regular,46,98,114,47,58,335.03,27,0.3402680356982957
533.0,2022,regular,93,224,239,74,72,400.1833333,12,0.5972262713420704
534.0,2022,playoffs,4,4,9,0,0,16.91,4,0.5322294500295683
534.0,2022,regular,17,35,42,14,8,89.26666667,16,0.47050037339542566
536.0,2022,regular,1,1,2,0,0,3.016666667,1,0.6629834253411068
537.0,2022,regular,189,339,450,267,30,867.1866667,45,0.5189194175602746
539.0,2022,regular,86,177,225,307,64,970.18,75,0.23191572697849885
545.0,2022,playoffs,13,24,34,9,5,61.2,10,0.5555555555555556
545.0,2022,regular,261,497,666,231,125,1394.425,67,0.4776162217401438
553.0,2022,playoffs,23,43,70,31,8,161.34,12,0.43386636915829924
553.0,2022,regular,108,227,302,105,51,817.1466667,63,0.36957869658773707
632.0,2022,regular,9,22,25,9,5,58.51666667,5,0.4272287097449599
672.0,2022,regular,25,57,61,23,31,258.7016667,25,0.23579283727900313
744.0,2022,regular,6,15,20,5,6,55.97,7,0.35733428622476326
760.0,2022,regular,15,25,51,21,10,94.93333333,7,0.5372191011424585
768.0,2022,regular,9,20,25,10,9,41.06666667,2,0.6087662337168209
776.0,2022,regular,101,228,278,111,28,645.3233333,40,0.4307917994819544
784.0,2022,regular,158,353,407,205,168,1105.423333,62,0.36818473778316746
800.0,2022,regular,10,15,24,16,4,52.44,7,0.4576659038901602
832.0,2022,regular,15,30,36,31,4,113.6416667,9,0.31678521659696846
848.0,2022,playoffs,2,4,9,4,1,21.23333333,6,0.42386185249982133
848.0,2022,regular,131,292,383,203,50,945.09,63,0.40525240982340305
864.0,2022,regular,704,1381,2135,329,371,2415.985,68,0.8836975395128694
872.0,2022,regular,179,346,425,261,105,1205.981667,53,0.3524100006074139
880.0,2022,regular,83,183,224,138,38,616.1616667,43,0.3635409537884516
888.0,2022,regular,339,873,1013,344,154,2272.356667,74,0.44579269386322967
904.0,2022,regular,118,242,309,78,135,815.5783333,45,0.378872252220975
912.0,2022,regular,67,155,172,108,38,473.6283333,42,0.3631539498526027
920.0,2022,regular,102,254,295,123,152,853.6566667,44,0.3455721855255793
928.0,2022,regular,108,249,276,159,64,701.3483333,34,0.39352770498699063
936.0,2022,regular,15,37,36,26,17,165.4233333,29,0.21762347113821578
952.0,2022,regular,70,178,214,75,28,530.825,41,0.40314604624876366
960.0,2022,regular,110,248,292,180,43,813.7083333,43,0.3588509396429454
968.0,2022,regular,197,501,517,155,120,1183.388333,67,0.43688110283237
976.0,2022,regular,539,1118,1260,599,469,2367.271667,76,0.5322583029081639
984.0,2022,regular,186,363,479,211,80,1297.436667,70,0.36918950433824915
1008.0,2022,regular,556,1202,1866,277,425,2106.59,58,0.8857917297623172
1024.0,2022,regular,262,505,694,471,149,1391.415,52,0.49877283197320715
1032.0,2022,playoffs,12,23,34,6,10,88.85,5,0.3826674169949353
1032.0,2022,regular,108,248,317,128,150,1043.498333,46,0.3037858231058621
1040.0,2022,regular,81,198,196,145,98,775.7916667,29,0.2526451474191892
1048.0,2022,regular,116,216,290,100,124,567.5416667,22,0.5109756992578534
1056.0,2022,playoffs,45,94,114,81,24,353.1283333,11,0.3228288110859441
1056.0,2022,regular,275,520,743,593,290,2454.025,76,0.30276790171249274
1064.0,2022,regular,467,1045,1306,161,253,2170.66,62,0.6016603245095962
1072.0,2022,regular,214,334,518,418,103,1583.676667,78,0.32708696844114077
1096.0,2022,regular,134,303,359,141,50,976.0566667,54,0.3678065139534997
1136.0,2022,regular,11,28,28,19,3,93.09166667,16,0.30077880224507103
1144.0,2022,regular,67,178,189,44,59,416.36,40,0.45393409549428376
1152.0,2022,regular,181,323,459,238,130,1181.608333,62,0.38845359090743653
1160.0,2022,playoffs,39,67,95,32,6,181.595,5,0.5231421569977147
1160.0,2022,regular,477,899,1239,520,99,2372.476667,78,0.5222390665560126
1168.0,2022,regular,26,54,66,44,4,185.3583333,16,0.35606707734677284
1176.0,2022,regular,78,166,232,85,110,833.31,46,0.2784077954182717
1184.0,2022,playoffs,34,85,89,33,40,190.7333333,5,0.46662006299661307
1184.0,2022,regular,490,1023,1290,341,495,2182.54,67,0.5910544594829877
1192.0,2022,playoffs,4,9,12,3,1,41.26666667,2,0.2907915993303076
1192.0,2022,regular,58,160,179,113,34,820.425,52,0.21817960203553038
1200.0,2022,playoffs,40,86,119,32,31,173.045,5,0.68768239475281
1200.0,2022,regular,177,406,497,140,163,800.7733333,33,0.620650038322149
1208.0,2022,playoffs,28,53,70,33,16,91.44166667,3,0.7655153558456023
1208.0,2022,regular,707,1278,1959,742,359,2023.615,63,0.9680695191526056
1216.0,2022,playoffs,0,0,0,0,0,5.2,2,0.0
1216.0,2022,regular,20,46,51,44,15,206.2066667,37,0.24732469040003158
1224.0,2022,playoffs,20,41,48,41,6,107.2883333,5,0.44739254048976823
1224.0,2022,regular,398,803,987,672,105,1818.431667,70,0.5427754135124176
1232.0,2022,playoffs,17,30,48,20,7,88.365,4,0.543201493804108
1232.0,2022,regular,165,421,466,283,77,1442.735,61,0.3229976398992192
1248.0,2022,playoffs,19,41,58,12,9,149.3183333,5,0.3884318738240296
1248.0,2022,regular,245,557,750,237,163,1972.136667,72,0.38029818751907013
1256.0,2022,playoffs,2,9,5,4,4,49.29833333,4,0.10142330708282385
1256.0,2022,regular,239,565,651,202,197,1811.751667,81,0.3593207677727502
1264.0,2022,regular,18,37,50,7,14,86.65,7,0.5770340450086555
1272.0,2022,regular,194,445,542,229,88,1188.085,62,0.4561963159201572
1288.0,2022,regular,97,230,263,185,62,659.6533333,43,0.3986942636737829
1309.0,2022,regular,1,6,5,4,5,27.77166667,5,0.18003960869230756
1314.0,2022,regular,4,5,9,2,0,8.25,3,1.0909090909090908
1320.0,2022,playoffs,0,0,0,0,1,4.45,1,0.0
1320.0,2022,regular,124,269,378,79,68,736.1566667,53,0.5134776564538582
1332.0,2022,regular,0,2,0,0,0,6.498333333,2,0.0
1369.0,2022,regular,6,14,17,5,7,44.48333333,4,0.38216560512417874
1381.0,2022,regular,11,24,25,48,7,171.635,23,0.14565793690098175
1450.0,2022,playoffs,0,1,0,1,0,5.2,2,0.0
1450.0,2022,regular,14,29,43,34,1,113.7383333,9,0.3780607535946722
1622.0,2022,regular,17,50,47,13,41,212.7983333,32,0.22086639153202428
1768.0,2022,regular,26,57,69,30,15,160.8133333,7,0.42906889984849284
1771.0,2022,regular,146,333,420,89,65,708.39,48,0.5928937449709906
1791.0,2022,regular,87,208,227,188,134,1042.125,59,0.21782415737075686
1845.0,2022,playoffs,2,3,5,1,0,5.2,2,0.9615384615384615
1845.0,2022,regular,96,243,266,115,35,701.3816667,52,0.37925142989768995
1869.0,2022,regular,18,45,44,24,22,158.4266667,15,0.277731021655081
1876.0,2022,regular,2,7,6,10,0,36.43333333,4,0.16468435500134349
1946.0,2022,regular,22,44,56,21,2,108.2683333,15,0.5172334171325051
2010.0,2022,regular,8,14,22,6,3,38.95,4,0.5648267008985879
2051.0,2022,regular,37,66,98,52,12,240.0466667,18,0.4082539505640217
2052.0,2022,regular,59,130,165,60,10,320.135,17,0.515407562434598
2053.0,2022,regular,35,83,78,38,58,281.5083333,36,0.2770788313285076
2055.0,2022,regular,9,28,28,12,11,82.66,9,0.3387369949189451
2057.0,2022,regular,47,107,141,70,16,457.0483333,34,0.3085012890911247
2059.0,2022,regular,66,182,193,99,30,812.19,51,0.23762912618968465
2060.0,2022,regular,2,9,9,0,3,28.33333333,5,0.31764705886089967
2061.0,2022,regular,83,198,216,131,34,619.1633333,56,0.3488578673558866
2063.0,2022,playoffs,2,5,5,4,1,13.66333333,5,0.36594291299486287
2063.0,2022,regular,29,59,75,37,11,186.1116667,23,0.4029838716177592
2064.0,2022,regular,69,215,184,82,98,669.055,37,0.2750147596236483
2068.0,2022,regular,0,0,0,1,0,5.266666667,1,0.0
2069.0,2022,regular,414,794,1056,337,248,2275.591667,75,0.46405513577581575
2070.0,2022,regular,102,234,288,241,76,914.1583333,49,0.31504389284551526
2072.0,2022,regular,160,251,387,304,18,827.975,43,0.4674054168302183
2076.0,2022,regular,5,12,15,6,1,24.98333333,4,0.6004002669246697
2077.0,2022,regular,24,47,59,50,4,195.4966667,22,0.30179542698054607
2078.0,2022,regular,76,181,193,105,46,568.71,39,0.33936452673594625
2079.0,2022,regular,258,398,612,595,75,1670.145,67,0.3664352496340138
2083.0,2022,regular,53,125,154,45,22,344.95,35,0.44644151326279174
2086.0,2022,regular,1,2,2,2,1,7.931666667,2,0.2521538138158372
2087.0,2022,regular,12,28,31,20,3,84.24,12,0.3679962013295347
2089.0,2022,playoffs,0,0,0,0,0,2.066666667,1,0.0
2089.0,2022,regular,18,43,42,18,18,152.6583333,29,0.2751241880616025
2090.0,2022,regular,9,23,21,12,2,65.54,16,0.320415013732072
2094.0,2022,regular,80,202,246,93,54,786.9966667,46,0.3125807394223364
2095.0,2022,playoffs,26,58,68,44,5,194.0583333,7,0.350410100116015
2095.0,2022,regular,354,782,976,371,98,2381.673333,80,0.4097959138546562
2097.0,2022,playoffs,0,3,0,3,1,11.48333333,3,0.0
2097.0,2022,regular,43,109,122,40,11,225.845,31,0.5401934955389759
2098.0,2022,regular,6,14,15,6,4,70.53833333,5,0.21265033198084496
2101.0,2022,regular,5,27,16,6,4,90.14333333,10,0.1774951004022296
2102.0,2022,regular,479,1122,1437,497,269,2429.723333,72,0.591425361267665
2103.0,2022,regular,269,611,673,181,127,1549.596667,66,0.43430656139892176
2104.0,2022,playoffs,24,45,61,39,11,247.035,19,0.24692857287428907
2104.0,2022,regular,143,289,360,181,59,1181.14,76,0.30479028734950975
2105.0,2022,regular,46,86,110,102,24,407.565,28,0.26989559947493036
2106.0,2022,regular,2,5,4,1,0,11.6,5,0.3448275862068966
2107.0,2022,regular,306,648,789,236,94,1778.603333,80,0.44360650031459264
2109.0,2022,regular,364,892,1010,569,101,2450.546667,79,0.4121529345272411
2110.0,2022,regular,250,552,614,295,142,1457.7,56,0.42121149756465665
2112.0,2022,regular,3,9,9,7,4,41.13833333,7,0.21877405503535016
2113.0,2022,regular,17,44,45,37,4,197.87,14,0.2274220447768737
2114.0,2022,regular,47,89,116,126,25,425.15,31,0.27284487827825477
2115.0,2022,playoffs,8,29,23,17,4,75.62166667,6,0.3041456372598618
2115.0,2022,regular,180,420,466,193,59,1258.501667,70,0.37028159137114597
2116.0,2022,regular,7,20,23,12,6,62.07,12,0.37054937973256
2120.0,2022,regular,37,95,105,63,21,414.2866667,35,0.25344769320330146
2122.0,2022,playoffs,3,8,7,3,1,11.87166667,4,0.5896391968020106
2122.0,2022,regular,49,93,120,51,20,175.9583333,24,0.6819796354595273
2123.0,2022,regular,19,42,56,8,15,134.5833333,9,0.41609907131048895
2124.0,2022,playoffs,1,4,2,5,0,12.59666667,7,0.15877216190559088
2124.0,2022,regular,28,69,82,31,10,204.455,15,0.40106624929691126
2126.0,2022,regular,165,386,467,121,67,1209.206667,59,0.38620362651374635
2128.0,2022,regular,1,4,3,2,0,8.04,3,0.373134328358209
2129.0,2022,regular,298,414,679,620,69,1703.206667,74,0.39865978284125636
2130.0,2022,regular,72,150,182,171,31,801.7933333,58,0.22699116148911985
2132.0,2022,regular,32,72,85,37,22,213.945,38,0.3972983710766786
2133.0,2022,regular,115,312,328,86,42,765.8116667,52,0.42830373871607663
2134.0,2022,regular,0,0,0,0,0,1.033333333,1,0.0
2136.0,2022,regular,284,644,709,199,341,2073.531667,75,0.3419287061218535
2137.0,2022,regular,296,660,760,496,88,1767.22,82,0.43005398309208814
2138.0,2022,regular,7,16,24,8,6,70.86333333,16,0.33868008844906533
2142.0,2022,regular,409,983,1204,288,387,2304.316667,74,0.5224976311816956
2143.0,2022,regular,2,5,10,3,2,18.11666667,4,0.5519779207816048
2144.0,2022,regular,35,104,87,39,8,232.25,18,0.3745963401506997
2145.0,2022,regular,4,12,14,4,2,31.51666667,6,0.44420941296200855
2146.0,2022,regular,413,951,1302,318,116,2222.38,78,0.5858584040533121
2147.0,2022,regular,66,171,163,65,28,422.575,28,0.3857303437259658
2148.0,2022,regular,248,533,639,153,73,1401.435,72,0.45596121118710464
2149.0,2022,regular,58,160,145,45,47,432.7133333,31,0.3350948280104684
2150.0,2022,playoffs,5,10,13,7,3,33.07333333,9,0.39306591416983133
2150.0,2022,regular,44,106,128,75,21,512.425,41,0.2497926525833049
2151.0,2022,regular,8,19,19,9,11,65.70666667,12,0.2891639610242916
2152.0,2022,playoffs,0,1,0,0,0,6.316666667,1,0.0
2152.0,2022,regular,18,36,46,25,5,96.22333333,15,0.4780545259458224
2153.0,2022,regular,8,16,20,7,4,47.5,9,0.42105263157894735
2154.0,2022,regular,12,40,30,15,4,104.59,15,0.2868343053829238
2155.0,2022,regular,8,19,21,17,4,66.03333333,17,0.3180212014294811
2258.0,2022,regular,1,3,3,4,7,40.78333333,1,0.07355946056996808
2259.0,2022,regular,17,53,45,17,11,221.1016667,19,0.20352628124263705
2263.0,2022,regular,4,7,9,6,3,40.295,6,0.2233527732969351
